"GeneSymbol","log2FC_db_dw","pvalue","alias","Entrez","log2FC_hallock","pval_hallock","fdr_hallock"
"PRTN3",-0.91662306,0.004593573,"","314615",0.142044158819585,0.784147848268577,0.908512160765054
"TUBA4A",0.42560843,0.004598877,"Tuba4","316531",0.343297338274774,0.015885417408244,0.135922355572351
"TSPAN17",-0.51210874,0.004600765,"Fbxo23|GHB-R","306771",-0.165553082947828,0.460474389691094,0.724786689373781
"TMEM202",1.0555767,0.004626515,"","691306",0.359470144117586,0.193761332912793,0.4868898924305
"RHOA",0.49570227,0.004637632,"Arha|Arha2","117273",0.181776284865044,0.145880717649038,0.421987775037591
"GNE",0.51726013,0.004663155,"Uae1","114711",0.851891137999269,8.27499775532339e-05,0.0053753334625215
"ALKBH2",-0.8614533,0.004668592,"RGD1306377","304578",-0.285463940316545,0.256073965559356,0.554474654314872
"KDM4A",-0.49764067,0.004688337,"Jmjd2a","313539",-0.347401922859757,0.0247228718659687,0.171790719953529
"HNRNPH1",0.46152624,0.004688713,"Hnrph|Hnrph1","140931",0.168988768457078,0.14226263903495,0.417105333132706
"PAX1",1.1155308,0.00469122,"Pax-1","311505",NA,NA,NA
"TUBG1",-0.47636124,0.004773877,"","252921",0.0744281100365275,0.548380498287321,0.783586714801338
"NFYA",0.48423356,0.004798219,"CBF-A","29508",-0.0682042148114476,0.656974604405171,0.844728814587069
"PRKAA1",0.3957278,0.004844106,"AMPKalpha1","65248",-0.0710771137813257,0.611572994218243,0.820321639311287
"POLD1",0.49632335,0.004845094,"","59294",-0.0177789995053385,0.920251317236721,0.969678276600123
"CNNM2",-0.65561235,0.004852129,"","294014",0.106266516921077,0.458143944258372,0.723517999894201
"AKAP5",-0.8019565,0.00488042,"AKAP150|Akap79|P150","171026",0.322427333972849,0.144806300979171,0.420061541372136
"RNF145",-0.44215265,0.004890411,"RGD1309561","287212",-0.00216640637037929,0.987355078567418,0.994989392644497
"COMMD7",-0.49026376,0.004907491,"","296285",-0.0943126482156754,0.461691427608012,0.725411061789892
"GAR1",0.56295294,0.004907491,"Nola1","499709",0.0342767511008989,0.846785586490166,0.937513465433346
"NTRK3",0.7086573,0.004907491,"trkC","29613",0.126369898216863,0.4439242539762,0.713781910464127
"SMYD5",-0.3803803,0.004916756,"","312503",0.0240326164706371,0.856996542300308,0.942180488316618
"PCDHA5",-0.5710929,0.004936068,"rCNRv05","393087",-0.132405937095986,0.449941064800602,0.717861627978453
"FIG4",-0.4024622,0.004944686,"Kiaa0274|RGD1311375|Sac3","309855",-0.0213476914586943,0.840303002018808,0.934929042863838
"42802",-0.4099952,0.00495365,"Mir","312656",NA,NA,NA
"MZF1",-0.408548,0.004959129,"Zfp98","361508",-0.724185091140294,0.00232515540079906,0.0447824412010994
"PPP1R1A",0.6349888,0.004966796,"","58977",0.157308282739798,0.272834456323303,0.56917926504133
"PEAK1",1.2385699,0.00496826,"RGD1312026","315686",0.301996307566818,0.0814122636255202,0.316222045995709
"RNF167",-0.35393977,0.00497668,"RGD1305972","360554",-0.145035972254333,0.24864241187489,0.54704782331233
"PPP3CC",-0.38419008,0.004986884,"","171378",-0.270582395105687,0.161344653523846,0.444067166841078
"TRPC4",-0.5223144,0.005011922,"Trp4|Trrp4","84494",-0.279717040348115,0.0590288752902912,0.271854343054229
"NAP1L3",-0.72873604,0.005018402,"","170914",0.0823644149718771,0.516546574322731,0.763215560104225
"CHST10",0.52101976,0.005029481,"Hnk-1st","140568",-0.0988845822003475,0.391163185954881,0.673282394936808
"RPAP2",-0.4148779,0.005081292,"RGD1309034","305120",0.030579690643163,0.796383173590741,0.915189960720085
"F2R",0.36301935,0.005097748,"Par1|TRGPC","25439",0.143145919877595,0.580101358796809,0.802897321678863
"TTC14",0.639218,0.005097748,"","310314",-0.221284821373275,0.106823934474995,0.362613030396045
"GAS7",-0.5019012,0.00510623,"","85246",0.0692373276750047,0.606077457352017,0.816641924705337
"SDK2",1.196949,0.005116664,"","360652",0.388170460798498,0.0238245970651778,0.168760118166225
"SPDYA",-0.76542056,0.005124109,"Gs4|Lm23|Spdy1|Spy1","192209",-0.258409578729193,0.372792840830824,0.658843246595294
"BOK",-0.701874,0.005136154,"Bok-BH3","29884",0.341475198268932,0.0134869983853495,0.123642903656372
"EMC9",-0.8998065,0.005136166,"Fam158a|RGD1308113","290224",-0.24887646382454,0.0857194766648462,0.324994774357845
"TMPO",0.32697394,0.005138164,"LAP2","25359",-0.0482231201481898,0.761213774097671,0.898993203600747
"KCNK1",0.36667544,0.005139695,"Twik","59324",0.313594815290008,0.0139134446799181,0.12637085486948
"TERF1",0.5834361,0.005147464,"","297758",-0.0992237664509617,0.462081053180467,0.725411061789892
"TGIF1",0.6937128,0.005147464,"Tfig|Tgif","316742",0.474025039098407,0.0973715790951559,0.345545829248193
"HPGD",1.1811209,0.005147464,"","79242",-0.0561934807923548,0.801253978900885,0.917538056852403
"FJX1",0.5376544,0.005156112,"","366140",-0.034346568645361,0.874664986123953,0.949884065643045
"CDC25B",-0.48590094,0.005168988,"","171103",-0.441031575706248,0.0384910792190851,0.218140145470993
"SVOP",-0.60297906,0.005182482,"","171442",0.140959300533743,0.206319360715996,0.50109279038228
"HEMK1",-0.5954756,0.005182482,"RGD1308293","300989",-0.74923518924539,0.000735801443920546,0.022708852406489
"ZDHHC5",0.6428169,0.005216695,"DHHC-5","362156",0.40134418629542,0.00315270361022681,0.0528102904479537
"RCOR1",0.44634447,0.005250085,"RGD1305743","102554884",0.28659647243876,0.133062522705367,0.402889218644159
"IL1RL2",1.1775132,0.005268157,"","171106",-0.80733921444263,0.0333419160532347,0.202505873042828
"NASP",0.58709365,0.005275937,"","298441",0.274312995805641,0.0185752183256439,0.147380580556733
"FBXL6",-0.5333863,0.005339098,"","362941",-0.20089444700864,0.212573137253387,0.506954724298229
"MED8",0.45743755,0.005354017,"","362575",0.0142465545496534,0.91410090062344,0.966908847577093
"SOBP",-0.631317,0.005394171,"RGD1560479|Sobpl|jcx1","309860",0.0815804022494034,0.593399913114682,0.810518835156591
"LOC361635",-0.35061666,0.005394371,"","361635",NA,NA,NA
"CDCA4",0.38979167,0.005422936,"","500727",0.652477933915555,0.00254159701617864,0.0470218428074569
"FZR1",-0.509077,0.005477336,"","314642",-0.0137820650215825,0.922068358702887,0.970443511767229
"MELTF",-1.0656476,0.005504429,"Magea1|Mfi2","288038",0.152852656769608,0.633258774381341,0.831489811240368
"FAM220A",-0.41932482,0.005504429,"Sipar","498145",0.429375806013042,0.00960085116089299,0.101861165802815
"CCDC93",0.5447762,0.005507648,"","304743",0.0186817535352327,0.897265643567976,0.959894365396456
"TFDP1",0.34993988,0.005546859,"","361178",0.241928765115602,0.104920857351244,0.360095703307809
"GLRX",-0.48387155,0.005596032,"Glrx1|Grx","64045",-0.21078718548132,0.206601536491462,0.501456744248497
"KIF3B",-0.31642193,0.005596032,"","296284",-0.0649934811601063,0.531865998872082,0.773822672704817
"ASCC3",0.49893677,0.005650464,"Helic1","309887",0.0671474170227585,0.525611480712861,0.769367408071923
"PPFIA4",-0.76504517,0.005665115,"","140592",-0.223697129977682,0.124073794767505,0.388611355967043
"ISG20L2",0.7826963,0.005676423,"","361977",0.623603584369655,0.00375778465508867,0.0578568770597626
"TNRC6B",-0.6648719,0.005709778,"Cbl27","192178",-0.206575009363092,0.108040989292613,0.364807710050404
"TNFRSF25",1.0643183,0.005733798,"","500592",0.897431522106694,0.00918726288433919,0.0990984571108848
"TMEM141",-0.6813307,0.005735843,"RGD1561492","499755",0.138291926416547,0.420729605713715,0.697330530813666
"WNT4",0.8826062,0.005740115,"","84426",-0.0585627179981525,0.769029086255948,0.902558946355994
"CLN5",0.60114914,0.005746855,"","306128",-0.147912209887299,0.252782001364707,0.551490064177912
"WDR3",0.3375209,0.005779792,"","310720",-0.0530701330799176,0.645393159199541,0.838243856873092
"ABTB1",-0.6536297,0.005859064,"","297432",-0.398088195833289,0.00234176581395642,0.0447824412010994
"ERI2",0.51821464,0.005869466,"Exod1","691484",-0.407558182809473,0.0239726605897579,0.169381416086887
"PIGM",0.56453097,0.005895754,"GPI-MT-I","79112",0.185771692375995,0.136259806821834,0.407862517142828
"CORO1C",0.5309538,0.005907807,"RGD1564490","501841",0.63216223494928,0.00269569999990449,0.0487704804580422
"PKDCC",0.49999848,0.005909331,"RGD1311939|Sgk493","313860",-0.499806154761864,0.0164023817406275,0.138402282547101
"RGD1307315",-0.4464015,0.00591617,"","362793",NA,NA,NA
"MSANTD3",0.42342773,0.005918904,"RGD1308165","362516",0.194035979477886,0.182025343495753,0.472259422748266
"EPHA2",1.0286369,0.005919148,"","366492",1.11623263750478,0.00154861600472787,0.0350825524884703
"FBXO31",-0.6204082,0.005923453,"RGD1561069","498959",-0.0365854454441601,0.805035985670517,0.91897773458375
"MAGED2",-0.35522595,0.005938329,"","113947",0.129400513737799,0.335871506370887,0.626951049629944
"AKAP12",0.4540927,0.005938329,"AKAP12A|AKAP12B|AKAP12","83425",0.970542329435513,0.00232553778993821,0.0447824412010994
"ACVR1B",-0.52200156,0.005945652,"Skr2","29381",-0.127714446600766,0.196461794863987,0.489587291012898
"CNTN3",-0.86453986,0.005964303,"BIG-1|Pang","54279",0.183601716619042,0.168259840785938,0.45389189181217
"YPEL2",-0.9454961,0.00598012,"","RGD1311564",-0.208909554324881,0.12112784154196,0.384147224679414
"MSL3L2",0.7059998,0.005988806,"RGD1308699","309790",-0.548660167643311,0.0273105603365398,0.18096590146917
"PRR13",-0.40907007,0.006000093,"RGD1307129","363004",-0.0157101835983658,0.910405862630857,0.96551906090767
"FAM129B",0.54152995,0.006012125,"RGD1307018","362115",0.829014529395606,0.00791824496360796,0.0909106169935658
"NR2F6",0.46301594,0.006019252,"","245980",0.120018302571983,0.44278842625707,0.713131584263846
"SLC35F5",-0.36386016,0.006063604,"","288993",0.705686502160546,0.00263237489388475,0.0480866397929689
"NOV",-0.5798898,0.006083168,"","81526",0.331927101960485,0.193653776194712,0.486715199843617
"ASIC1",-0.42842707,0.006100501,"Accn2","79123",0.0285341598226584,0.839043016944293,0.934340038787163
"SVBP",-0.8070299,0.006107451,"Ccdc23|RGD1311232","362578",-0.257782167764004,0.27264856658515,0.56917926504133
"NABP1",0.7346499,0.006111566,"Obfc2a|RGD1306658","363227",0.540055056629458,5.18450029081178e-05,0.00387172426826973
"TMEM205",-0.6299742,0.006129767,"RGD1563250","300441",-0.0703315461221218,0.672024239691131,0.851927389415768
"NAT10",0.37204736,0.006133545,"RGD1306717","311257",-0.375194434361157,0.00390211393719907,0.0589262401350313
"CANT1",-0.5045032,0.006144266,"srapy","246272",-0.0861785450337515,0.429867715416737,0.703689861470086
"RNF180",-0.37024853,0.006163667,"","685384",-0.332989543139596,0.0280733477614773,0.184173402339002
"CISD3",-0.6918637,0.006166389,"Mel13|RGD1559720","287661",-0.0383198337807547,0.802927754044721,0.917968052222955
"IPO7",0.39745855,0.006166389,"","308939",0.218520017311678,0.025497283518738,0.17497419143267
"DFNB31",0.5800239,0.006166389,"Cip98|Whrn","313255",NA,NA,NA
"PACSIN2",0.63012505,0.006166389,"SdpII","124461",-0.213325163757488,0.416071475495513,0.693463755932979
"EPRS",0.5938935,0.006239232,"","289352",0.869385111538516,2.11315198376752e-07,7.20655264864184e-05
"AP4B1",-0.3710514,0.006244707,"","310746",-0.246143121972006,0.361542260810623,0.650077130114847
"TRANK1",0.74175256,0.006244707,"RGD1563130","316022",0.156418575229447,0.198457851846513,0.491619686447439
"AGFG2",-0.5693147,0.006261388,"Hrbl","304375",0.261348708997783,0.0838679238921216,0.321083085563368
"SAMHD1",0.49654856,0.006312627,"","311580",-0.492543347729829,0.0369969389514615,0.213308358643225
"SAMD5",0.8477639,0.006338316,"RGD1311012","365038",-0.238114798481869,0.156884139621198,0.437709744331736
"LIG4",0.66022676,0.006354985,"","290907",-0.253527938010165,0.108168493256466,0.365096799943597
"LRRFIP1",0.3652048,0.006383461,"","367314",0.388218738023517,0.0344540587805189,0.205359438032909
"RAB2B",-0.3584162,0.006421351,"","305853",0.0313024445230828,0.79026128738821,0.911801052917476
"TAF2",0.30742243,0.006444161,"TAFIIB","170844",0.0142425910271441,0.886191042995286,0.95538678196889
"SYT12",0.75857925,0.006454528,"Srg1","191595",-0.00189407228803752,0.988784794924581,0.995149634781745
"ATG4C",-0.42357612,0.006478442,"","313391",-0.111081335024332,0.484606542451778,0.742828606760677
"VGLL4",0.35816586,0.006478442,"","297523",0.408311678119635,0.0535568729561529,0.2586454412152
"AQP11",-0.61925507,0.006514886,"","286758",-0.242722288679822,0.123903905970264,0.388317204161017
"NARS",0.44664752,0.006528283,"LRRGT00113","291556",0.200693333236754,0.0406285523716394,0.224748928358894
"IGFBPL1",-0.6693971,0.006588765,"","366366",-0.0729687313487423,0.961474468283572,0.985934162825924
"INO80C",-0.36147293,0.006594931,"RGD1310199","291737",-0.212386996867221,0.209384261366982,0.504082807822804
"TACR1",-1.0150286,0.006642334,"Tac1r","24807",-0.36683647550126,0.486302627980579,0.744248750146844
"LENG8",0.5379686,0.006642334,"","361506",-0.183200717478319,0.303198889978433,0.598327291613338
"FRAS1",1.1956491,0.006642334,"","289486",0.135334698633926,0.344550608715277,0.634466752657667
"NRAP",-0.94512296,0.006742248,"","307982",0.394566263264876,0.390157540429542,0.672231789130911
"RAI2",-0.4963332,0.006761554,"RGD1560139","501555",0.0154204094844912,0.935535780601004,0.975581077171144
"ATP5S",-0.8233238,0.006810316,"","362749",0.0718591873908166,0.644103189154415,0.837493769872125
"CNR1",-0.59843177,0.006857776,"SKR6R","25248",0.402617113051452,0.00400596824419182,0.0598759110391915
"FGF8",1.2183199,0.00687262,"","29349",NA,NA,NA
"PEX14",-0.43377188,0.006914046,"","64460",0.0572511449908495,0.623697447597557,0.827042782239726
"CDC42EP2",-0.8827879,0.006927021,"","309175",0.0193301986627307,0.942236823793557,0.977591009454607
"KCTD15",-0.39976555,0.006962657,"","499129",0.250360363534496,0.144633643009133,0.419863821021699
"BAMBI",-0.64160264,0.006993972,"","83837",-0.127399681969018,0.665042300927281,0.848310516588934
"TIMP4",0.61468256,0.006993972,"","680130",-0.302141565737891,0.144414783743066,0.419627279885062
"TARBP2",-0.3733423,0.007031335,"","363006",-0.349244181043329,0.0633481146909605,0.280569801273627
"HMG20A",-0.3441888,0.007074592,"RGD1564760","315689",-0.199804045945227,0.0544323495690604,0.260475850533703
"TMEM114",1.1656243,0.007099612,"RGD1560593","501675",-1.63116441989876,0.0636566830420616,0.281307040499518
"KCNE2",-0.7082734,0.007102726,"Mirp1","171138",NA,NA,NA
"BEND5",-0.6119894,0.007102726,"","362564",0.528926002180893,0.0216455806650778,0.160401065626573
"MMS19",-0.3799196,0.007102726,"Mms19l","171124",-0.0967006029048497,0.472296226863387,0.733965625736965
"PARD6B",0.4408882,0.007102726,"","362279",0.298341142642193,0.122173805340879,0.385781344019757
"RGD1310769",-0.47779393,0.007161525,"","299207",NA,NA,NA
"RBAK",0.40330344,0.007161525,"RGD1562875","288489",-0.161483127943706,0.318539228632245,0.611833401836978
"WDR4",0.66925246,0.007161525,"","690032",-0.0946137715155618,0.415934997971053,0.693349240609668
"NECAB3",-0.8259294,0.007169013,"Apba2bp","311562",0.0527830705830484,0.739539000849096,0.888116288517456
"MRPL34",-0.7356181,0.007183372,"","290632",-0.00947971153026176,0.957644382906067,0.984194844953488
"DTX3",-0.41688272,0.00719039,"","RGD1566181",-0.08747464955142,0.369194331091756,0.656395377773874
"FRY",-0.8267952,0.007203703,"RGD1307034","304244",-0.0847748093005259,0.465617190349389,0.728510395238508
"LDB1",-0.3872721,0.007323738,"","309447",0.289995925210596,0.112274395668385,0.371861230845985
"NR0B1",1.0694661,0.007323738,"Ahch|DAX-1","58850",NA,NA,NA
"DEAF1",-0.55294883,0.007333743,"NUDR","83632",0.00330562469676944,0.980298163626879,0.992999876180821
"TARDBP",0.3015849,0.007337708,"Tdp-43","298648",-0.0493345958116633,0.657822832929389,0.845235215535394
"ATG10",-0.7369567,0.007339263,"","688555",0.0283052899143292,0.840022694901155,0.934739304488872
"ARL4A",0.5981951,0.007339263,"Arl4","29308",-0.0468422432313742,0.769417825326856,0.902559193754224
"TDRD6",-1.1833401,0.007401314,"","316254",-0.141292999316897,0.644888850258312,0.837994120155168
"TMEM106B",-0.30082932,0.007401314,"LRRGT00101","312132",-0.315981640994121,0.0513648954394924,0.254634950002276
"PCDH7",0.76379704,0.007401314,"","360942",-0.0800526482805491,0.761171106081034,0.898993203600747
"CDK5RAP1",-0.53716445,0.007436976,"","252827",-0.0985138155610553,0.508218107254946,0.758914470888795
"SNRPA",0.3253762,0.007436976,"","292729",0.180268902434317,0.147361439548709,0.424153857932997
"SLC43A1",0.850067,0.007438363,"","311168",-0.328749655709141,0.549990168998505,0.784837979998673
"TMEM178A",0.5657237,0.007500956,"Tmem178","362691",NA,NA,NA
"TES",0.5907334,0.007521784,"","500040",0.287795980427554,0.515495487024461,0.762639625153245
"TRAPPC4",-0.64285696,0.007616847,"Sbdn","367073",0.120644984656537,0.340299675394193,0.630554374528297
"TOP1MT",-0.59850335,0.007637879,"","300029",-0.0911346184617269,0.582060733026084,0.804137419263412
"CBLN1",-0.61230785,0.007648109,"","498922",-0.103385887735366,0.898666962231736,0.960604763365106
"HIBCH",-0.42652848,0.007669291,"","301384",-0.132116539947493,0.340066937192739,0.630184281696362
"CRY2",0.55243105,0.00776325,"","170917",0.306392052750828,0.0497483106064386,0.251128418948918
"CBLN4",-0.76772314,0.007824593,"","499947",0.404175866967751,0.0778616878544543,0.309540675515416
"FRA10AC1                  -0.6739591   0.007824593 RGD1309482                                     365458",NA,NA,"","",NA,NA,NA
"LRRC7",0.74293244,0.007852638,"","117284",-0.0414355604234558,0.70430793180088,0.869422592936149
"NHLH2",-0.99175644,0.007871,"","295327",0.679452019309733,0.164136394498678,0.447509514221445
"PHYHD1",0.6154232,0.007871,"","296621",-0.213119724819574,0.353128837301727,0.642796021168341
"ATXN2L",0.67690605,0.007871434,"RGD1565868","361649",0.0394467878498669,0.826605513939264,0.928009744984133
"WDR5",0.3201417,0.007872803,"","362093",0.11067646924062,0.336064012602976,0.627123504043415
"VARS2",-0.37360045,0.007873848,"Vars2l|Varsl","309596",-0.220029604871928,0.0778544115975623,0.309540675515416
"HRH1",0.7724292,0.007873848,"Hisr","24448",0.939137850607901,0.00211556088085795,0.0428177034544529
"PLXNA2",0.79055667,0.007896097,"","289392",0.0684902881058051,0.625111477374091,0.827448218702058
"RNGTT",-0.30786905,0.007917888,"","313131",0.0706539604424938,0.508091390217614,0.758914470888795
"ATG13",-0.5128015,0.007935271,"Harbi1|Harbi1l|RGD1310685","362164",-0.133899507490939,0.284506344884884,0.581807798224515
"DEF6",-1.148882,0.007943125,"","309642",0.21469819715524,0.466203724039401,0.7289067769601
"SLC9A5",0.49069187,0.007967993,"Nhe5","192215",0.29471389719351,0.169387317592932,0.455233964236985
"TMEM55B",-0.39198777,0.008072576,"RGD1307475","364298",NA,NA,NA
"SARS",0.39547387,0.008072576,"Sars1","266975",0.179268977197837,0.0600249611720671,0.274036313142088
"OLIG2",0.36800122,0.008075546,"","304103",0.0387777860514096,0.802907849437407,0.917968052222955
"BCOR",0.44199145,0.008079262,"RGD1562735","317346",1.07246731733118,0.0621819153598969,0.278288548009451
"MFSD3",-0.58512545,0.008091276,"","500899",-0.187921691198766,0.496803488150264,0.751299606520649
"IWS1",0.46569702,0.008118515,"RGD1304762","291705",-0.0313934397228669,0.774181544876536,0.904204692816955
"ST8SIA4",-0.7798197,0.008123681,"Siat8d","116696",-0.419985957210204,0.0554644236886582,0.263312856634902
